iter	Logloss
474	0.00837149905
475	0.00837149301
476	0.008371472623
477	0.008371463623
478	0.008371452049
479	0.008371429463
480	0.008371414476
481	0.008371383718
482	0.008371364417
483	0.008371290105
484	0.00837129487
485	0.008371285712
486	0.008371271291
487	0.008371221895
488	0.008371212511
489	0.008371198362
490	0.008371193766
491	0.008371188198
492	0.008371111533
493	0.008371095659
494	0.008371084869
495	0.008371069023
496	0.008370977759
497	0.008370955311
498	0.008370867529
499	0.008365076267
500	0.008365045794
501	0.008365039763
502	0.008365034315
503	0.008365029689
504	0.008365016214
505	0.008364945311
506	0.008364897747
507	0.00834340541
508	0.008343326287
509	0.008339566373
510	0.008339558075
511	0.008339544364
512	0.008339459869
513	0.008339462241
514	0.008339431426
515	0.008339405919
516	0.008339377544
517	0.008339373895
518	0.008339361242
519	0.008339347282
520	0.008321839669
521	0.008321830641
522	0.008297366804
523	0.008297273107
524	0.008288237145
525	0.008288065187
526	0.008287952742
527	0.008287924676
528	0.008238147285
529	0.008214288737
530	0.008214210441
531	0.008214164221
532	0.008166394041
533	0.008118954457
534	0.008096372444
535	0.0080962397
536	0.008096224544
537	0.008096190542
538	0.008086223186
539	0.008032492931
540	0.007999851617
541	0.007973790536
542	0.007931983957
543	0.007899250737
544	0.007860425494
545	0.007834219258
546	0.007800115713
547	0.00777427664
548	0.007735189764
549	0.007698600766
550	0.007698593932
551	0.007666830026
552	0.00763207194
553	0.00763207194
554	0.00763207194
555	0.00763207194
556	0.007632011963
557	0.007631745542
558	0.007631685077
559	0.007631628495
560	0.007631628495
561	0.007631628495
562	0.007631628495
563	0.007631589034
564	0.007631564229
565	0.007631504088
566	0.007631492481
567	0.007631212102
568	0.00763106887
569	0.007631048908
570	0.007631021223
571	0.007630974278
572	0.007630943814
573	0.007630938252
574	0.007630916381
575	0.007580545558
576	0.007580527277
577	0.007580513554
578	0.007580499726
579	0.007580482161
580	0.007580467716
581	0.007580448987
582	0.007580395307
583	0.007580360623
584	0.007580312313
585	0.007569528764
586	0.007569528764
587	0.007569518678
588	0.007569395646
589	0.007569389734
590	0.007569336711
591	0.007569279948
592	0.007536960507
593	0.007495334922
594	0.007454868597
595	0.007454764799
596	0.007451159009
597	0.007451151484
598	0.007451072648
599	0.007451072409
600	0.007451038283
601	0.007451018708
602	0.007450995806
603	0.007450977052
604	0.007450956247
605	0.007450950298
606	0.007450946132
607	0.007450925937
608	0.007450840939
609	0.007450797132
610	0.007450780176
611	0.007450764065
612	0.007450742874
613	0.007450744335
614	0.007450743269
615	0.007450639479
616	0.007450577746
617	0.007450480593
618	0.007450479423
619	0.007450452051
620	0.007450422932
621	0.007450397234
622	0.007450314788
623	0.007450234273
624	0.007450229356
625	0.007450217621
626	0.007450202835
627	0.007450114531
628	0.007450061274
629	0.00745004373
630	0.007450043794
631	0.007450014153
632	0.007450012275
633	0.007449995909
634	0.007449980256
635	0.007440888871
636	0.007440856808
637	0.007440849217
638	0.007440539705
639	0.00742869696
640	0.007428673681
641	0.00742865865
642	0.007428608131
643	0.007428518834
644	0.007428518834
645	0.007428504097
646	0.007428453713
647	0.007428417074
648	0.00742843576
649	0.007380733078
650	0.007338788809
651	0.007338797701
652	0.007307265386
653	0.00730722133
654	0.007307118835
655	0.007293415527
656	0.007293333683
657	0.007274402306
658	0.007274155143
659	0.007274147057
660	0.007274123347
661	0.007274120145
662	0.007242482695
663	0.007209093674
664	0.007209077907
665	0.007208991218
666	0.007208976176
667	0.007196335939
668	0.007196253278
669	0.007196217848
670	0.007195862486
671	0.00719584934
672	0.007195792815
673	0.007195773215
674	0.007195708288
675	0.007195700895
676	0.00719536423
677	0.007195348647
678	0.007195277693
679	0.007195227938
680	0.007195237816
681	0.007195127178
682	0.007195071661
683	0.007195032605
684	0.007194994672
685	0.007194988582
686	0.007194970493
687	0.007194922349
688	0.00719491615
689	0.007194887317
690	0.007173122623
691	0.007173093806
692	0.007172874438
693	0.007167668991
694	0.007136889831
695	0.007136850879
696	0.007136853037
697	0.007136833728
698	0.007136781881
699	0.007136775645
700	0.007136698862
701	0.007136693251
702	0.007136647623
703	0.007136649928
704	0.007136649928
705	0.007136615117
706	0.007136570486
707	0.007136554798
708	0.007136544886
709	0.007136544886
710	0.007136517222
711	0.007136485364
712	0.007131560761
713	0.00713157399
714	0.00713152967
715	0.007131481364
716	0.00713145427
717	0.007131416019
718	0.00713141797
719	0.00713141797
720	0.007131406102
721	0.007131414025
722	0.007131414025
723	0.007131388065
724	0.007131347735
725	0.007131326315
726	0.007131329884
727	0.007131324052
728	0.00713127212
729	0.007131235937
730	0.007131194911
731	0.007131158253
732	0.007131158135
733	0.007131136978
734	0.007131115285
735	0.007131110748
736	0.00713104248
737	0.007131044045
738	0.007131021053
739	0.007131012072
740	0.007130958973
741	0.007130928612
742	0.007130914442
743	0.007130905772
744	0.00713086349
745	0.007130832483
746	0.007130805363
747	0.007130778279
748	0.007130774974
749	0.007130710114
750	0.00713070263
751	0.007130677994
752	0.007130667352
753	0.007103848176
754	0.007077165771
755	0.007077154719
756	0.007077141335
757	0.007077088876
758	0.007077046026
759	0.007076914367
760	0.007076914367
761	0.007076896271
762	0.007076870137
763	0.007076865611
764	0.007076842202
765	0.00707680613
766	0.007076791903
767	0.007076775063
768	0.007076741744
769	0.007054822131
770	0.007054812062
771	0.007054540313
772	0.007054540313
773	0.007054520815
774	0.007054488801
775	0.007054488801
776	0.00705440502
777	0.007054384306
778	0.007054344284
779	0.007054303859
780	0.00705424064
781	0.0070542226
782	0.007054197894
783	0.007054178516
784	0.007054078158
785	0.007054058996
786	0.007025549305
787	0.006994221764
788	0.00699413182
789	0.006993412214
790	0.006951863192
791	0.006943433353
792	0.006943160422
793	0.006943144854
794	0.006943094028
795	0.006943086892
796	0.00694306342
797	0.006943025812
798	0.006942996024
799	0.006942963286
800	0.006942951548
801	0.006942933919
802	0.006942835731
803	0.006942819983
804	0.006942802453
805	0.006942791322
806	0.006942764246
807	0.006942718512
808	0.006942692422
809	0.006942671694
810	0.006942608688
811	0.006942575261
812	0.006942576514
813	0.006942568826
814	0.006942570946
815	0.006942565624
816	0.006942552933
817	0.006942518156
818	0.006942471966
819	0.006942451018
820	0.006942439231
821	0.006942434077
822	0.006942410626
823	0.006942404253
824	0.006942406834
825	0.006942366041
826	0.006942363413
827	0.006915552631
828	0.006915499022
829	0.006915499022
830	0.006915499022
831	0.006915460571
832	0.006915461183
833	0.006915410196
834	0.006915413947
835	0.006915396793
836	0.006915395415
837	0.006899849934
838	0.006899810508
839	0.00689979476
840	0.006899679257
841	0.006899579611
842	0.006899530706
843	0.006899417201
844	0.006899388338
845	0.006899382886
846	0.006899367599
847	0.006899369417
848	0.00689932313
849	0.006899294857
850	0.006899273719
851	0.006892479904
852	0.006892379611
853	0.006892386846
854	0.006892295997
855	0.006892300926
856	0.006892212433
857	0.006892196623
858	0.006892173012
859	0.006892171521
860	0.006892099688
861	0.006892065019
862	0.006892065019
863	0.006892065019
864	0.006892059846
865	0.006892062945
866	0.006892062386
867	0.006892020935
868	0.006892020935
869	0.006891967832
870	0.006891961872
871	0.006891961872
872	0.006891929743
873	0.006891901278
874	0.006891898226
875	0.006891870739
876	0.006891884172
877	0.006891884172
878	0.006891862291
879	0.006891847324
880	0.006891818564
881	0.006891820207
882	0.006891827667
883	0.00689177934
884	0.006891768659
885	0.006891757632
886	0.006891758977
887	0.006891753364
888	0.006891602947
889	0.006891575647
890	0.006891541688
891	0.00689151615
892	0.006891491668
893	0.006891470079
894	0.006891470079
895	0.006891433714
896	0.006891402829
897	0.00689138264
898	0.00689138264
899	0.006891364713
900	0.006891356439
901	0.006891275334
902	0.006891188852
903	0.006891186893
904	0.006891063853
905	0.006890941761
906	0.006890925679
907	0.006890905088
908	0.006890890817
909	0.006890856523
910	0.006890821833
911	0.006890821833
912	0.006890814344
913	0.006890784498
914	0.00689075528
915	0.006890746076
916	0.006890693046
917	0.006890688467
918	0.006890673993
919	0.006890531881
920	0.006890540263
921	0.00687014237
922	0.006870137402
923	0.006870118366
924	0.006870104405
925	0.006870082779
926	0.006870064878
927	0.00687004359
928	0.006870042736
929	0.006870016208
930	0.00686999916
931	0.006869923023
932	0.006869885802
933	0.006869856016
934	0.006869848437
935	0.006869794222
936	0.006869730128
937	0.006869714463
938	0.006869692375
939	0.006869697022
940	0.006869686239
941	0.006869629169
942	0.006869612431
943	0.00686959628
944	0.006869557485
945	0.006869542284
946	0.006869516056
947	0.006869448853
948	0.00686939478
949	0.00686939478
950	0.00686939478
951	0.006869367119
952	0.006869359307
953	0.00686934136
954	0.006869332704
955	0.006869320274
956	0.006869287723
957	0.006869281113
958	0.006869275099
959	0.006869267431
960	0.006869250206
961	0.006869240778
962	0.006869195642
963	0.006869191259
964	0.006869166123
965	0.006869172008
966	0.006869162832
967	0.006869133423
968	0.006869114753
969	0.006869114313
970	0.006869114313
971	0.006869100754
972	0.006869100754
973	0.006869094477
974	0.006869087027
975	0.006869083745
976	0.006869031721
977	0.006869031721
978	0.006869007933
979	0.006868987743
980	0.006868896937
981	0.006868893126
982	0.006868867121
983	0.006868828212
984	0.006868770186
985	0.006868780565
986	0.006868734456
987	0.00686871924
988	0.006868703238
989	0.006868619633
990	0.006868565687
991	0.00686853843
992	0.006868508499
993	0.006850202607
994	0.006850154588
995	0.006850152335
996	0.006850128863
997	0.006849793127
998	0.006849785172
999	0.006849771785
